0.1555,0.078,,,,0.32,0.912202,,,,,,,,,,,,,,,
0.157481,0.079,,,,0.33,0.90701,,,,,,,,,,,,,,,
0.159461,0.08,,,,0.34,0.901682,,,,,,,,,,,,,,,
0.161441,0.081,,,,0.35,0.896219,,,,,,,,,,,,,,,
0.16342,0.082,,,,0.36,0.890621,,,,,,,,,,,,,,,
0.165398,0.083,,,,0.37,0.884891,,,,,,,,,,,,,,,
0.167376,0.084,,,,0.38,0.87903,,,,,,,,,,,-0.202946,-0.202284,0,-0.202087,
0.169354,0.085,,,,0.39,0.873039,,,0,-0.202067,,,,,,,-0.185005,-0.182868,0.01,-0.182215,
0.171331,0.086,,,,0.4,0.866918,,,0.01,-0.182151,,,,,,,-0.168116,-0.163752,0.02,-0.162391,
0.173307,0.087,,,,0.41,0.860671,,,0.02,-0.162259,,,,,,,-0.152218,-0.144933,0.03,-0.142615,
0.175283,0.088,,,,0.42,0.854298,,,0.03,-0.142393,,,,,,,-0.137254,-0.126408,0.04,-0.122891,
0.177258,0.089,,,,0.43,0.8478,,,0.04,-0.122557,,,,,,,-0.123171,-0.108175,0.05,-0.103219,
0.179233,0.09,,,,0.44,0.841179,,,0.05,-0.102754,,,,,,,-0.109917,-0.0902298,0.06,-0.0836028,
0.181207,0.091,,,,0.45,0.834436,,,0.06,-0.0829876,,,,,,,-0.0974444,-0.0725705,0.07,-0.0640428,
0.183181,0.092,,,,0.46,0.827573,,,0.07,-0.0632607,,,,,,,-0.0857083,-0.0551939,0.08,-0.0445414,
0.185154,0.093,,,,0.47,0.820591,,,0.08,-0.0435765,,,,,,,-0.074666,-0.0380973,0.09,-0.0251004,
0.187126,0.094,,,,0.48,0.813492,,,0.09,-0.0239382,,,,,,,-0.0642774,-0.0212778,0.1,-0.00572183,
0.189098,0.095,,,,0.49,0.806277,,,0.1,-0.00434883,,,,,,,-0.0545049,-0.00473262,0.11,0.0135926,
0.191069,0.096,,,,0.5,0.798948,,,0.11,0.0151884,,,,,,,-0.0453128,0.011541,0.12,0.032841,
0.19304,0.097,,,,0.51,0.791506,,,0.12,0.0346705,,,,,,,-0.0366676,0.0275457,0.13,0.0520216,
0.19501,0.098,,,,0.52,0.783953,,,0.13,0.0540943,,,,,,,-0.0285377,0.0432844,0.14,0.0711325,
0.196979,0.099,,,,0.53,0.77629,,,0.14,0.0734567,,,,,,,-0.0208933,0.0587597,0.15,0.0901719,
0.198948,0.1,,,,0.54,0.768519,,,0.15,0.0927548,,,,,,,-0.0137063,0.0739743,0.16,0.109138,
0.200916,0.101,,,,0.55,0.760641,,,0.16,0.111985,,,,,,,-0.00695044,0.088931,0.17,0.128029,
0.202883,0.102,,,,0.56,0.752659,,,0.17,0.131146,,,,,,,-0.000600679,0.103632,0.18,0.146844,
0.20485,0.103,,,,0.57,0.744573,,,0.18,0.150232,,,,,,,0.00536644,0.118081,0.19,0.16558,
0.206816,0.104,,,,0.58,0.736385,,,0.19,0.169243,,,,,,,0.010973,0.13228,0.2,0.184236,
0.208782,0.105,,,,0.59,0.728097,,,0.2,0.188174,,,,,,,0.0162399,0.146231,0.21,0.20281,
0.210747,0.106,,,,0.6,0.719711,,,0.21,0.207022,,,,,,,0.0211868,0.159938,0.22,0.2213,
0.212711,0.107,,,,0.61,0.711228,,,0.22,0.225786,,,,,,,0.0258321,0.173402,0.23,0.239705,
0.214675,0.108,,,,0.62,0.70265,,,0.23,0.244462,,,,,,,0.0301933,0.186627,0.24,0.258023,
0.216638,0.109,,,,0.63,0.693979,,,0.24,0.263046,,,,,,,0.0342868,0.199615,0.25,0.276252,
0.2186,0.11,,,,0.64,0.685216,,,0.25,0.281537,,,,,,,0.0381282,0.212368,0.26,0.294391,
0.220561,0.111,,,,0.65,0.676362,,,0.26,0.299931,,,,,,,0.0417319,0.224889,0.27,0.312439,
0.222522,0.112,,,,0.66,0.667421,,,0.27,0.318226,,,,,,,0.0451119,0.23718,0.28,0.330392,
0.224482,0.113,,,,0.67,0.658392,,,0.28,0.336419,,,,,,,0.0482809,0.249245,0.29,0.348251,
0.226442,0.114,,,,0.68,0.649279,,,0.29,0.354507,,,,,,,0.0512513,0.261085,0.3,0.366013,
0.2284,0.115,,,,0.69,0.640083,,,0.3,0.372488,,,,,,,0.0540345,0.272703,0.31,0.383676,
0.230358,0.116,,,,0.7,0.630805,,,0.31,0.390358,,,,,,,0.0566414,0.284101,0.32,0.40124,
0.232315,0.117,,,,0.71,0.621448,,,0.32,0.408115,,,,,,,0.0590821,0.295282,0.33,0.418703,
0.234272,0.118,,,,0.72,0.612013,,,0.33,0.425756,,,,,,,0.0613664,0.306247,0.34,0.436063,
0.236228,0.119,,,,0.73,0.602501,,,0.34,0.44328,,,,,,,0.0635032,0.317001,0.35,0.453318,
0.238183,0.12,,,,0.74,0.592916,,,0.35,0.460682,,,,,,,0.0655012,0.327544,0.36,0.470468,
0.240137,0.121,,,,0.75,0.583258,,,0.36,0.477961,,,,,,,0.0673684,0.33788,0.37,0.487511,
0.24209,0.122,,,,0.76,0.573529,,,0.37,0.495115,,,,,,,0.0691123,0.34801,0.38,0.504444,
0.244043,0.123,,,,0.77,0.563731,,,0.38,0.51214,,,,,,,0.0707402,0.357937,0.39,0.521268,
0.245995,0.124,,,,0.78,0.553866,,,0.39,0.529034,,,,,,,0.0722587,0.367663,0.4,0.53798,
0.247946,0.125,,,,0.79,0.543936,,,0.4,0.545794,,,,,,,0.0736743,0.37719,0.41,0.554579,
0.249896,0.126,,,,0.8,0.533943,,,0.41,0.562419,,,,,,,0.0749928,0.386521,0.42,0.571064,
0.251846,0.127,,,,0.81,0.523887,,,0.42,0.578906,,,,,,,0.07622,0.395658,0.43,0.587433,
0.253795,0.128,,,,0.82,0.513772,,,0.43,0.595253,,,,,,,0.0773611,0.404604,0.44,0.603685,
0.255743,0.129,,,,0.83,0.503599,,,0.44,0.611456,,,,,,,0.0784212,0.413359,0.45,0.619818,
0.25769,0.13,,,,0.84,0.49337,,,0.45,0.627515,,,,,,,0.079405,0.421928,0.46,0.635832,
0.259636,0.131,,,,0.85,0.483087,,,0.46,0.643426,,,,,,,0.0803168,0.430311,0.47,0.651725,
0.261582,0.132,,,,0.86,0.472751,,,0.47,0.659187,,,,,,,0.081161,0.438511,0.48,0.667495,
0.263526,0.133,,,,0.87,0.462365,,,0.48,0.674796,,,,,,,0.0819414,0.44653,0.49,0.683142,
0.26547,0.134,,,,0.88,0.451929,,,0.49,0.690252,,,,,,,0.0826618,0.45437,0.5,0.698664,
0.267413,0.135,,,,0.89,0.441448,,,0.5,0.705551,,,,,,,0.0833257,0.462034,0.51,0.71406,
0.269356,0.136,,,,0.9,0.430921,,,0.51,0.720692,,,,,,,0.0839363,0.469523,0.52,0.729329,
0.271297,0.137,,,,0.91,0.420351,,,0.52,0.735673,,,,,,,0.0844968,0.476839,0.53,0.744469,
0.273237,0.138,,,,0.92,0.409739,,,0.53,0.750491,,,,,,,0.0850102,0.483985,0.54,0.75948,
0.275177,0.139,,,,0.93,0.399089,,,0.54,0.765144,,,,,,,0.0854791,0.490963,0.55,0.77436,
0.277116,0.14,,,,0.94,0.388401,,,0.55,0.779632,,,,,,,0.0859062,0.497775,0.56,0.789108,
0.279053,0.141,,,,0.95,0.377677,,,0.56,0.79395,,,,,,,0.086294,0.504422,0.57,0.803723,
0.28099,0.142,,,,0.96,0.36692,,,0.57,0.808099,,,,,,,0.0866447,0.510907,0.58,0.818204,
0.282926,0.143,,,,0.97,0.35613,,,0.58,0.822075,,,,,,,0.0869605,0.517231,0.59,0.832549,
0.284862,0.144,,,,0.98,0.345311,,,0.59,0.835877,,,,,,,0.0872435,0.523397,0.6,0.846759,
0.286796,0.145,,,,0.99,0.334464,,,0.6,0.849503,,,,,,,0.0874956,0.529407,0.61,0.860831,
0.288729,0.146,,,,1,0.32359,,,0.61,0.862952,,,,,,,0.0877187,0.535262,0.62,0.874764,
0.290662,0.147,,,,1.01,0.312692,,,0.62,0.876221,,,,,,,0.0879144,0.540965,0.63,0.888558,
0.292593,0.148,,,,1.02,0.301771,,,0.63,0.889309,,,,,,,0.0880843,0.546517,0.64,0.902212,
0.294524,0.149,,,,1.03,0.29083,,,0.64,0.902214,,,,,,,0.0882301,0.551921,0.65,0.915724,
0.296453,0.15,,,,1.04,0.27987,,,0.65,0.914935,,,,,,,0.0883531,0.557177,0.66,0.929094,
0.298382,0.151,,,,1.05,0.268894,,,0.66,0.92747,,,,,,,0.0884547,0.562289,0.67,0.94232,
0.30031,0.152,,,,1.06,0.257902,,,0.67,0.939817,,,,,,,0.0885361,0.567258,0.68,0.955403,
0.302237,0.153,,,,1.07,0.246897,,,0.68,0.951974,,,,,,,0.0885986,0.572085,0.69,0.96834,
0.304163,0.154,,,,1.08,0.235881,,,0.69,0.963941,,,,,,,0.0886433,0.576772,0.7,0.981131,
0.306087,0.155,,,,1.09,0.224855,,,0.7,0.975716,,,,,,,0.0886712,0.581322,0.71,0.993776,
0.308011,0.156,,,,1.1,0.213822,,,0.71,0.987297,,,,,,,0.0886834,0.585737,0.72,1.00627,
0.309934,0.157,,,,1.11,0.202783,,,0.72,0.998684,,,,,,,0.0886808,0.590017,0.73,1.01862,
0.311856,0.158,,,,1.12,0.19174,,,0.73,1.00987,,,,,,,0.0886643,0.594164,0.74,1.03082,
0.313777,0.159,,,,1.13,0.180695,,,0.74,1.02087,,,,,,,0.0886348,0.598181,0.75,1.04287,
0.315697,0.16,,,,1.14,0.16965,,,0.75,1.03166,,,,,,,0.0885929,0.602069,0.76,1.05476,
0.317616,0.161,,,,1.15,0.158607,,,0.76,1.04225,,,,,,,0.0885396,0.60583,0.77,1.06651,
0.319534,0.162,,,,1.16,0.147567,,,0.77,1.05264,,,,,,,0.0884754,0.609466,0.78,1.0781,
0.321451,0.163,,,,1.17,0.136532,,,0.78,1.06283,,,,,,,0.0884011,0.612977,0.79,1.08954,
0.323367,0.164,,,,1.18,0.125505,,,0.79,1.07282,,,,,,,0.0883172,0.616367,0.8,1.10083,
0.325282,0.165,,,,1.19,0.114486,,,0.8,1.0826,,,,,,,0.0882244,0.619635,0.81,1.11196,
0.327196,0.166,,,,1.2,0.103478,,,0.81,1.09217,,,,,,,0.0881232,0.622785,0.82,1.12294,
0.329108,0.167,,,,1.21,0.0924829,,,0.82,1.10154,,,,,,,0.0880142,0.625818,0.83,1.13376,
0.33102,0.168,,,,1.22,0.0815019,,,0.83,1.1107,,,,,,,0.0878977,0.628735,0.84,1.14442,
0.332931,0.169,,,,1.23,0.0705369,,,0.84,1.11965,,,,,,,0.0877744,0.631539,0.85,1.15493,
0.334841,0.17,,,,1.24,0.0595897,,,0.85,1.12839,,,,,,,0.0876446,0.634229,0.86,1.16528,
0.336749,0.171,,,,1.25,0.0486622,,,0.86,1.13692,,,,,,,0.0875087,0.636809,0.87,1.17547,
0.338657,0.172,,,,1.26,0.0377561,,,0.87,1.14523,,,,,,,0.0873671,0.63928,0.88,1.1855,
0.340563,0.173,,,,1.27,0.0268731,,,0.88,1.15334,,,,,,,0.0872202,0.641642,0.89,1.19538,
0.342469,0.174,,,,1.28,0.016015,,,0.89,1.16123,,,,,,,0.0870683,0.643899,0.9,1.20509,
0.344373,0.175,,,,1.29,0.00518358,,,0.9,1.16891,,,,,,,0.0869118,0.646051,0.91,1.21464,
0.346276,0.176,,,,1.3,-0.00561953,,,0.91,1.17637,,,,,,,0.086751,0.648099,0.92,1.22403,
0.348178,0.177,,,,1.31,-0.0163926,,,0.92,1.18362,,,,,,,0.0865861,0.650046,0.93,1.23326,
0.350079,0.178,,,,1.32,-0.0271339,,,0.93,1.19065,,,,,,,0.0864174,0.651892,0.94,1.24233,
0.351979,0.179,,,,1.33,-0.0378417,,,0.94,1.19747,,,,,,,0.0862452,0.653639,0.95,1.25124,
0.353878,0.18,,,,1.34,-0.0485144,,,0.95,1.20407,,,,,,,0.0860697,0.655289,0.96,1.25998,
0.355775,0.181,,,,1.35,-0.0591502,,,0.96,1.21045,,,,,,,0.0858911,0.656843,0.97,1.26856,
0.357672,0.182,,,,1.36,-0.0697475,,,0.97,1.21661,,,,,,,0.0857097,0.658303,0.98,1.27698,
0.359567,0.183,,,,1.37,-0.0803047,,,0.98,1.22256,,,,,,,0.0855256,0.659669,0.99,1.28524,
0.361462,0.184,,,,1.38,-0.0908202,,,0.99,1.22828,,,,,,,0.0853391,0.660944,1,1.29333,
0.363355,0.185,,,,1.39,-0.101292,,,1,1.23379,,,,,,,0.0851502,0.662128,1.01,1.30125,
0.365246,0.186,,,,1.4,-0.111719,,,1.01,1.23908,,,,,,,0.0849593,0.663223,1.02,1.30901,
0.367137,0.187,,,,1.41,-0.122099,,,1.02,1.24414,,,,,,,0.0847664,0.664231,1.03,1.31661,
0.369027,0.188,,,,1.42,-0.132431,,,1.03,1.24899,,,,,,,0.0845717,0.665152,1.04,1.32404,
0.370915,0.189,,,,1.43,-0.142714,,,1.04,1.25362,,,,,,,0.0843753,0.665988,1.05,1.33131,
0.372802,0.19,,,,1.44,-0.152945,,,1.05,1.25803,,,,,,,0.0841774,0.66674,1.06,1.33841,
0.374689,0.191,,,,1.45,-0.163122,,,1.06,1.26221,,,,,,,0.0839781,0.66741,1.07,1.34534,
0.376573,0.192,,,,1.46,-0.173246,,,1.07,1.26618,,,,,,,0.0837775,0.667999,1.08,1.35211,
0.378457,0.193,,,,1.47,-0.183313,,,1.08,1.26992,,,,,,,0.0835757,0.668508,1.09,1.35871,
0.380339,0.194,,,,1.48,-0.193323,,,1.09,1.27345,,,,,,,0.0833728,0.668938,1.1,1.36515,
0.382221,0.195,,,,1.49,-0.203274,,,1.1,1.27675,,,,,,,0.0831689,0.669291,1.11,1.37142,
0.384101,0.196,,,,1.5,-0.213164,,,1.11,1.27983,,,,,,,0.0829641,0.669568,1.12,1.37752,
0.38598,0.197,,,,1.51,-0.222992,,,1.12,1.28269,,,,,,,0.0827586,0.66977,1.13,1.38346,
0.387857,0.198,,,,1.52,-0.232756,,,1.13,1.28533,,,,,,,0.0825523,0.669898,1.14,1.38923,
0.389733,0.199,,,,1.53,-0.242456,,,1.14,1.28775,,,,,,,0.0823453,0.669953,1.15,1.39483,
0.391609,0.2,,,,1.54,-0.252089,,,1.15,1.28995,,,,,,,0.0821378,0.669938,1.16,1.40027,
0.393482,0.201,,,,1.55,-0.261655,,,1.16,1.29194,,,,,,,0.0819297,0.669852,1.17,1.40554,
0.395355,0.202,,,,1.56,-0.271151,,,1.17,1.2937,,,,,,,0.0817212,0.669697,1.18,1.41064,
0.397226,0.203,,,,1.57,-0.280577,,,1.18,1.29524,,,,,,,0.0815124,0.669475,1.19,1.41558,
0.399096,0.204,,,,1.58,-0.289931,,,1.19,1.29656,,,,,,,0.0813032,0.669186,1.2,1.42035,
0.400965,0.205,,,,1.59,-0.299211,,,1.2,1.29766,,,,,,,0.0810937,0.668831,1.21,1.42495,
0.402833,0.206,,,,1.6,-0.308417,,,1.21,1.29855,,,,,,,0.080884,0.668412,1.22,1.42939,
0.404699,0.207,,,,1.61,-0.317546,,,1.22,1.29922,,,,,,,0.0806741,0.667929,1.23,1.43366,
0.406564,0.208,,,,1.62,-0.326599,,,1.23,1.29967,,,,,,,0.0804641,0.667384,1.24,1.43776,
0.408428,0.209,,,,1.63,-0.335573,,,1.24,1.2999,,,,,,,0.0802539,0.666779,1.25,1.4417,
0.41029,0.21,,,,1.64,-0.344467,,,1.25,1.29992,,,,,,,0.0800438,0.666112,1.26,1.44547,
0.412151,0.211,,,,1.65,-0.35328,,,1.26,1.29972,,,,,,,0.0798336,0.665387,1.27,1.44907,
0.414011,0.212,,,,1.66,-0.36201,,,1.27,1.29931,,,,,,,0.0796234,0.664604,1.28,1.45251,
0.415869,0.213,,,,1.67,-0.370657,,,1.28,1.29868,,,,,,,0.0794133,0.663764,1.29,1.45578,
0.417726,0.214,,,,1.68,-0.379219,,,1.29,1.29784,,,,,,,0.0792032,0.662868,1.3,1.45889,
0.419582,0.215,,,,1.69,-0.387695,,,1.3,1.29678,,,,,,,0.0789933,0.661918,1.31,1.46183,
0.421437,0.216,,,,1.7,-0.396084,,,1.31,1.29552,,,,,,,0.0787834,0.660913,1.32,1.46461,
0.42329,0.217,,,,1.71,-0.404385,,,1.32,1.29404,,,,,,,0.0785738,0.659855,1.33,1.46722,
0.425141,0.218,,,,1.72,-0.412596,,,1.33,1.29235,,,,,,,0.0783643,0.658746,1.34,1.46967,
0.426992,0.219,,,,1.73,-0.420716,,,1.34,1.29045,,,,,,,0.078155,0.657585,1.35,1.47196,
0.428841,0.22,,,,1.74,-0.428745,,,1.35,1.28834,,,,,,,0.077946,0.656374,1.36,1.47408,
0.430689,0.221,,,,1.75,-0.436681,,,1.36,1.28602,,,,,,,0.0777372,0.655115,1.37,1.47603,
0.432535,0.222,,,,1.76,-0.444523,,,1.37,1.2835,,,,,,,0.0775287,0.653807,1.38,1.47783,
0.43438,0.223,,,,1.77,-0.452271,,,1.38,1.28077,,,,,,,0.0773204,0.652452,1.39,1.47946,
0.436223,0.224,,,,1.78,-0.459922,,,1.39,1.27784,,,,,,,0.0771125,0.651051,1.4,1.48093,
0.438065,0.225,,,,1.79,-0.467477,,,1.4,1.2747,,,,,,,0.0769048,0.649604,1.41,1.48223,
0.439906,0.226,,,,1.8,-0.474933,,,1.41,1.27136,,,,,,,0.0766975,0.648113,1.42,1.48338,
0.441745,0.227,,,,1.81,-0.482291,,,1.42,1.26781,,,,,,,0.0764905,0.646578,1.43,1.48436,
0.443583,0.228,,,,1.82,-0.489548,,,1.43,1.26407,,,,,,,0.0762839,0.645001,1.44,1.48518,
0.44542,0.229,,,,1.83,-0.496705,,,1.44,1.26013,,,,,,,0.0760776,0.643382,1.45,1.48585,
0.447255,0.23,,,,1.84,-0.503761,,,1.45,1.25598,,,,,,,0.0758718,0.641722,1.46,1.48635,
0.449089,0.231,,,,1.85,-0.510713,,,1.46,1.25164,,,,,,,0.0756663,0.640022,1.47,1.48669,
0.450921,0.232,,,,1.86,-0.517563,,,1.47,1.24711,,,,,,,0.0754611,0.638282,1.48,1.48688,
0.452752,0.233,,,,1.87,-0.524307,,,1.48,1.24238,,,,,,,0.0752564,0.636504,1.49,1.4869,
0.454581,0.234,,,,1.88,-0.530947,,,1.49,1.23746,,,,,,,0.0750521,0.634688,1.5,1.48677,
0.456409,0.235,,,,1.89,-0.537481,,,1.5,1.23234,,,,,,,0.0748482,0.632836,1.51,1.48648,
0.458235,0.236,,,,1.9,-0.543908,,,1.51,1.22703,,,,,,,0.0746448,0.630948,1.52,1.48603,
0.46006,0.237,,,,1.91,-0.550227,,,1.52,1.22154,,,,,,,0.0744418,0.629024,1.53,1.48543,
0.461884,0.238,,,,1.92,-0.556438,,,1.53,1.21585,,,,,,,0.0742392,0.627066,1.54,1.48467,
0.463706,0.239,,,,1.93,-0.56254,,,1.54,1.20999,,,,,,,0.074037,0.625074,1.55,1.48376,
0.465526,0.24,,,,1.94,-0.568532,,,1.55,1.20393,,,,,,,0.0738354,0.623049,1.56,1.48269,
0.467345,0.241,,,,1.95,-0.574414,,,1.56,1.19769,,,,,,,0.0736341,0.620992,1.57,1.48147,
0.469163,0.242,,,,1.96,-0.580185,,,1.57,1.19127,,,,,,,0.0734333,0.618904,1.58,1.4801,
0.470979,0.243,,,,1.97,-0.585843,,,1.58,1.18467,,,,,,,0.073233,0.616785,1.59,1.47857,
0.472794,0.244,,,,1.98,-0.59139,,,1.59,1.17789,,,,,,,0.0730332,0.614636,1.6,1.47689,
0.474607,0.245,,,,1.99,-0.596823,,,1.6,1.17094,,,,,,,0.0728338,0.612457,1.61,1.47506,
0.476418,0.246,,,,2,-0.602142,,,1.61,1.16381,,,,,,,0.0726349,0.61025,1.62,1.47308,
0.478228,0.247,,,,2.01,-0.607348,,,1.62,1.1565,,,,,,,0.0724364,0.608016,1.63,1.47095,
0.480037,0.248,,,,2.02,-0.612438,,,1.63,1.14902,,,,,,,0.0722385,0.605754,1.64,1.46867,
0.481844,0.249,,,,2.03,-0.617413,,,1.64,1.14137,,,,,,,0.072041,0.603466,1.65,1.46624,
0.483649,0.25,,,,2.04,-0.622273,,,1.65,1.13356,,,,,,,0.071844,0.601152,1.66,1.46367,
0.485453,0.251,,,,2.05,-0.627016,,,1.66,1.12557,,,,,,,0.0716475,0.598813,1.67,1.46095,
0.487255,0.252,,,,2.06,-0.631642,,,1.67,1.11743,,,,,,,0.0714515,0.596449,1.68,1.45808,
0.489056,0.253,,,,2.07,-0.636151,,,1.68,1.10911,,,,,,,0.071256,0.594062,1.69,1.45507,
0.490855,0.254,,,,2.08,-0.640542,,,1.69,1.10064,,,,,,,0.0710609,0.591651,1.7,1.45191,
0.492653,0.255,,,,2.09,-0.644815,,,1.7,1.09201,,,,,,,0.0708664,0.589218,1.71,1.44861,
0.494449,0.256,,,,2.1,-0.64897,,,1.71,1.08321,,,,,,,0.0706724,0.586763,1.72,1.44517,
0.496244,0.257,,,,2.11,-0.653006,,,1.72,1.07427,,,,,,,0.0704788,0.584287,1.73,1.44158,
0.498036,0.258,,,,2.12,-0.656922,,,1.73,1.06516,,,,,,,0.0702857,0.58179,1.74,1.43786,
0.499828,0.259,,,,2.13,-0.660719,,,1.74,1.05591,,,,,,,0.0700932,0.579273,1.75,1.43399,
0.501617,0.26,,,,2.14,-0.664396,,,1.75,1.04651,,,,,,,0.0699011,0.576737,1.76,1.42998,
0.503405,0.261,,,,2.15,-0.667953,,,1.76,1.03695,,,,,,,0.0697095,0.574182,1.77,1.42584,
0.505192,0.262,,,,2.16,-0.67139,,,1.77,1.02726,,,,,,,0.0695185,0.571608,1.78,1.42156,
0.506977,0.263,,,,2.17,-0.674706,,,1.78,1.01741,,,,,,,0.0693279,0.569017,1.79,1.41714,
0.50876,0.264,,,,2.18,-0.677901,,,1.79,1.00743,,,,,,,0.0691378,0.566408,1.8,1.41259,
0.510542,0.265,,,,2.19,-0.680975,,,1.8,0.997302,,,,,,,0.0689483,0.563783,1.81,1.4079,
0.512322,0.266,,,,2.2,-0.683927,,,1.81,0.987039,,,,,,,0.0687592,0.561142,1.82,1.40308,
0.5141,0.267,,,,2.21,-0.686759,,,1.82,0.976639,,,,,,,0.0685706,0.558485,1.83,1.39812,
0.515877,0.268,,,,2.22,-0.689468,,,1.83,0.966105,,,,,,,0.0683825,0.555813,1.84,1.39304,
0.517652,0.269,,,,2.23,-0.692056,,,1.84,0.95544,,,,,,,0.0681949,0.553127,1.85,1.38782,
